"Id","Description","Justification","RejectionReason","DeliveryMode","SubmittedDate","DateNeeded","Status","Total","UserId"
"296","temp description 2","Temp justification 3",,"Standard Shipping","03/01/2023","03/15/2023","REVIEW","8.93","1"
"298","Temp description 3","Temp justification 2","Temp rejection reason 1","White-Glove","03/05/2023","03/18/2023","REJECTED","52.57","1381"
"299","Temp description 1","Temp justification 2",,"Freight","03/08/2023","03/16/2023","PENDING","2.69","2087"
"300","Temp description 1","Temp justification 1",,"Courier","03/05/2023","03/18/2023","APPROVED","12.53","2430"
"302","Temp description 1","Temp justification 1","Temp rejection reason 3","Standard Shipping","03/07/2023","03/20/2023","REJECTED","3.98","2258"
"303","Temp description 1","Temp justification 3",,"Digital","03/05/2023","03/21/2023","REVIEW","1.34","1487"
"304","temp description 2","Temp justification 2",,"Courier","03/08/2023","03/16/2023","REVIEW","10.34","1593"
"305","Temp description 3","Temp justification 3",,"White-Glove","03/02/2023","03/17/2023","REVIEW","30.6","1247"
"307","Temp description 1","Temp justification 3",,"Express Shipping","03/01/2023","03/17/2023","REVIEW","4.51","2362"
"308","Temp description 1","Temp justification 3","Temp rejection reason 2","Express Shipping","03/05/2023","03/19/2023","REJECTED","19.82","2748"
"309","Temp description 3","Temp justification 2",,"Courier","03/04/2023","03/17/2023","APPROVED","15.74","193"
"310","temp description 2","Temp justification 2",,"White-Glove","03/08/2023","03/15/2023","APPROVED","11.09","2952"
"312","Temp description 3","Temp justification 1","Temp rejection reason 3","Courier","03/03/2023","03/19/2023","REJECTED","46.54","3634"
"313","Temp description 1","Temp justification 2","Temp rejection reason 1","Digital","03/07/2023","03/21/2023","REJECTED","19.44","391"
"314","Temp description 3","Temp justification 3",,"In-Person Pickup","03/07/2023","03/18/2023","APPROVED","23.66","2611"
"315","Temp description 1","Temp justification 2","Temp rejection reason 3","Courier","03/05/2023","03/20/2023","REJECTED","13.5","1420"
"316","Temp description 1","Temp justification 2",,"Freight","03/06/2023","03/15/2023","PENDING","6.99","3570"
"317","Temp description 1","Temp justification 2",,"Digital","03/04/2023","03/17/2023","PENDING","14.52","784"
"318","temp description 2","Temp justification 2","Temp rejection reason 1","Express Shipping","03/02/2023","03/19/2023","REJECTED","13.64","3009"
"319","temp description 2","Temp justification 1",,"Freight","03/05/2023","03/21/2023","PENDING","11.91","4875"
"320","Temp description 3","Temp justification 3","Temp rejection reason 2","Express Shipping","03/07/2023","03/15/2023","REJECTED","13.25","1702"
"321","Temp description 3","Temp justification 2",,"Freight","03/06/2023","03/16/2023","APPROVED","21.45","4335"
"322","Temp description 3","Temp justification 2",,"In-Person Pickup","03/04/2023","03/20/2023","REVIEW","0.46","2714"
"323","Temp description 1","Temp justification 3",,"In-Person Pickup","03/08/2023","03/17/2023","REVIEW","3.46","69"
"326","Temp description 1","Temp justification 2",,"In-Person Pickup","03/06/2023","03/19/2023","REVIEW","18.25","3514"
"327","Temp description 1","Temp justification 2",,"Freight","03/05/2023","03/19/2023","APPROVED","2.44","1683"
"328","Temp description 3","Temp justification 3","Temp rejection reason 1","Digital","03/01/2023","03/17/2023","REJECTED","4.21","1469"
"330","Temp description 1","Temp justification 1",,"In-Person Pickup","03/08/2023","03/18/2023","PENDING","3.65","3118"
"331","Temp description 3","Temp justification 1",,"Digital","03/08/2023","03/20/2023","PENDING","7.78","4556"
"332","Temp description 1","Temp justification 3",,"Express Shipping","03/06/2023","03/17/2023","PENDING","4.77","3790"
"333","Temp description 1","Temp justification 2",,"Freight","03/04/2023","03/17/2023","REVIEW","5.04","611"
"334","Temp description 1","Temp justification 3",,"Freight","03/03/2023","03/17/2023","PENDING","11.99","4331"
"335","Temp description 3","Temp justification 1",,"White-Glove","03/02/2023","03/20/2023","REVIEW","18.47","551"
"336","Temp description 3","Temp justification 1",,"Digital","03/01/2023","03/20/2023","PENDING","30.55","2660"
"337","temp description 2","Temp justification 1",,"Freight","03/07/2023","03/18/2023","APPROVED","27.12","4337"
"338","Temp description 1","Temp justification 2",,"Courier","03/02/2023","03/15/2023","PENDING","55.43","397"
"339","Temp description 1","Temp justification 2","Temp rejection reason 2","In-Person Pickup","03/07/2023","03/21/2023","REJECTED","18.53","3900"
"340","Temp description 1","Temp justification 1",,"White-Glove","03/02/2023","03/21/2023","REVIEW","3.11","265"
"341","temp description 2","Temp justification 3",,"Digital","03/03/2023","03/20/2023","PENDING","4","4454"
"342","Temp description 1","Temp justification 3",,"White-Glove","03/02/2023","03/19/2023","APPROVED","39.96","812"
"343","Temp description 3","Temp justification 3",,"Standard Shipping","03/04/2023","03/19/2023","REVIEW","4.2","335"
"344","Temp description 1","Temp justification 2",,"In-Person Pickup","03/08/2023","03/18/2023","APPROVED","3.52","1253"
"345","Temp description 1","Temp justification 2",,"Courier","03/02/2023","03/17/2023","APPROVED","88.71","351"
"346","temp description 2","Temp justification 2",,"In-Person Pickup","03/04/2023","03/16/2023","APPROVED","19.85","1302"
"347","Temp description 3","Temp justification 2",,"Courier","03/08/2023","03/17/2023","PENDING","14.03","2698"
"348","Temp description 1","Temp justification 2","Temp rejection reason 1","Courier","03/02/2023","03/19/2023","REJECTED","5.36","961"
"351","temp description 2","Temp justification 3",,"In-Person Pickup","03/06/2023","03/21/2023","PENDING","30.45","1551"
"353","temp description 2","Temp justification 2",,"Courier","03/02/2023","03/19/2023","PENDING","33.98","4883"
"355","Temp description 1","Temp justification 3",,"Digital","03/08/2023","03/15/2023","APPROVED","7.65","3921"
"356","Temp description 1","Temp justification 3",,"Express Shipping","03/03/2023","03/20/2023","APPROVED","21.16","681"
"357","temp description 2","Temp justification 3",,"In-Person Pickup","03/01/2023","03/20/2023","APPROVED","5.47","193"
"358","Temp description 3","Temp justification 1",,"Courier","03/07/2023","03/20/2023","PENDING","16.26","2507"
"359","temp description 2","Temp justification 1",,"Digital","03/05/2023","03/21/2023","REVIEW","8.04","4696"
"360","Temp description 3","Temp justification 2","Temp rejection reason 3","White-Glove","03/08/2023","03/18/2023","REJECTED","6.61","3756"
"363","temp description 2","Temp justification 3",,"White-Glove","03/03/2023","03/19/2023","REVIEW","10.48","4908"
"364","Temp description 1","Temp justification 1","Temp rejection reason 3","In-Person Pickup","03/01/2023","03/16/2023","REJECTED","20.79","4643"
"365","Temp description 1","Temp justification 2",,"White-Glove","03/06/2023","03/18/2023","PENDING","10.81","97"
"366","temp description 2","Temp justification 3",,"White-Glove","03/06/2023","03/16/2023","APPROVED","7.83","2999"
"367","Temp description 1","Temp justification 1",,"Courier","03/01/2023","03/21/2023","REVIEW","8.18","565"
"368","Temp description 3","Temp justification 3","Temp rejection reason 2","Courier","03/02/2023","03/21/2023","REJECTED","9.39","4766"
"369","temp description 2","Temp justification 2",,"Standard Shipping","03/04/2023","03/17/2023","APPROVED","22.85","892"
"370","Temp description 3","Temp justification 3",,"Express Shipping","03/02/2023","03/18/2023","PENDING","7.38","1050"
"371","temp description 2","Temp justification 3","Temp rejection reason 1","In-Person Pickup","03/04/2023","03/18/2023","REJECTED","12.87","4541"
"373","Temp description 3","Temp justification 3",,"Courier","03/06/2023","03/20/2023","REVIEW","2.07","1698"
"374","Temp description 1","Temp justification 1",,"Standard Shipping","03/01/2023","03/21/2023","APPROVED","13.21","1986"
"375","Temp description 3","Temp justification 2","Temp rejection reason 2","Freight","03/06/2023","03/16/2023","REJECTED","10.71","3504"
"376","Temp description 1","Temp justification 3",,"White-Glove","03/01/2023","03/19/2023","REVIEW","0.49","847"
"377","Temp description 3","Temp justification 1",,"In-Person Pickup","03/01/2023","03/18/2023","REVIEW","7.14","4009"
"378","temp description 2","Temp justification 2",,"Freight","03/05/2023","03/18/2023","REVIEW","0.77","1868"
"379","Temp description 1","Temp justification 3","Temp rejection reason 2","White-Glove","03/03/2023","03/16/2023","REJECTED","12.87","3931"
"380","temp description 2","Temp justification 2","Temp rejection reason 3","In-Person Pickup","03/02/2023","03/16/2023","REJECTED","11.6","3794"
"381","Temp description 3","Temp justification 2",,"Standard Shipping","03/07/2023","03/19/2023","APPROVED","133.74","300"
"382","temp description 2","Temp justification 3",,"White-Glove","03/02/2023","03/20/2023","PENDING","4.78","3332"
"383","temp description 2","Temp justification 1","Temp rejection reason 3","White-Glove","03/06/2023","03/15/2023","REJECTED","0.26","2953"
"384","temp description 2","Temp justification 3","Temp rejection reason 3","In-Person Pickup","03/03/2023","03/15/2023","REJECTED","6.09","1022"
"386","Temp description 3","Temp justification 1",,"Express Shipping","03/03/2023","03/19/2023","APPROVED","18.9","605"
"388","temp description 2","Temp justification 1",,"Express Shipping","03/02/2023","03/15/2023","PENDING","22.73","2897"
"389","Temp description 3","Temp justification 2",,"Express Shipping","03/04/2023","03/16/2023","REVIEW","5.99","961"
"390","Temp description 3","Temp justification 1",,"Freight","03/06/2023","03/20/2023","PENDING","3.42","3245"
"391","temp description 2","Temp justification 1",,"In-Person Pickup","03/01/2023","03/16/2023","PENDING","10.43","1929"
"392","Temp description 3","Temp justification 2",,"White-Glove","03/07/2023","03/17/2023","PENDING","16.02","4933"
"394","Temp description 1","Temp justification 1",,"White-Glove","03/08/2023","03/21/2023","REVIEW","6.88","2265"
"395","Temp description 1","Temp justification 1",,"Express Shipping","03/01/2023","03/17/2023","PENDING","4.52","1915"
"396","temp description 2","Temp justification 3",,"Standard Shipping","03/05/2023","03/16/2023","PENDING","0.58","3364"
"397","temp description 2","Temp justification 2",,"White-Glove","03/04/2023","03/20/2023","REVIEW","9.18","3548"
"398","temp description 2","Temp justification 2",,"Courier","03/07/2023","03/17/2023","REVIEW","17.38","273"
"399","Temp description 1","Temp justification 1",,"Express Shipping","03/07/2023","03/19/2023","APPROVED","8.21","2540"
"400","temp description 2","Temp justification 1","Temp rejection reason 2","Freight","03/01/2023","03/21/2023","REJECTED","19.17","3641"
"401","temp description 2","Temp justification 1",,"Standard Shipping","03/04/2023","03/15/2023","PENDING","8.17","2428"
"403","temp description 2","Temp justification 3","Temp rejection reason 1","Express Shipping","03/05/2023","03/17/2023","REJECTED","12.44","2729"
"405","Temp description 3","Temp justification 2","Temp rejection reason 1","Courier","03/02/2023","03/18/2023","REJECTED","6.02","2777"
"406","Temp description 1","Temp justification 1",,"Express Shipping","03/05/2023","03/16/2023","APPROVED","9.15","330"
"407","Temp description 3","Temp justification 3",,"White-Glove","03/02/2023","03/15/2023","APPROVED","8.32","4205"
"408","temp description 2","Temp justification 3",,"Express Shipping","03/04/2023","03/17/2023","PENDING","8.57","4478"
"409","temp description 2","Temp justification 3",,"In-Person Pickup","03/04/2023","03/20/2023","APPROVED","9.22","4759"
"410","temp description 2","Temp justification 1",,"Standard Shipping","03/01/2023","03/21/2023","APPROVED","27.53","569"
"411","temp description 2","Temp justification 3",,"Digital","03/05/2023","03/20/2023","APPROVED","26.38","1009"
"414","Temp description 1","Temp justification 1",,"Courier","03/06/2023","03/18/2023","APPROVED","29.29","702"
"415","temp description 2","Temp justification 2","Temp rejection reason 3","In-Person Pickup","03/04/2023","03/19/2023","REJECTED","5.28","36"
"416","Temp description 1","Temp justification 3",,"In-Person Pickup","03/06/2023","03/17/2023","PENDING","26.32","1566"
"417","Temp description 3","Temp justification 1",,"Freight","03/08/2023","03/20/2023","PENDING","5.74","3651"
"418","temp description 2","Temp justification 2",,"Courier","03/06/2023","03/21/2023","PENDING","6.65","1331"
"419","temp description 2","Temp justification 2","Temp rejection reason 2","Express Shipping","03/04/2023","03/21/2023","REJECTED","23.76","512"
"420","Temp description 3","Temp justification 3",,"Standard Shipping","03/03/2023","03/15/2023","APPROVED","4.06","4561"
"421","temp description 2","Temp justification 1",,"In-Person Pickup","03/02/2023","03/16/2023","APPROVED","12.64","3605"
"422","Temp description 3","Temp justification 1",,"In-Person Pickup","03/07/2023","03/19/2023","PENDING","13.71","1630"
"423","temp description 2","Temp justification 3",,"Digital","03/03/2023","03/19/2023","REVIEW","18.25","4754"
"425","Temp description 1","Temp justification 3",,"Digital","03/08/2023","03/17/2023","PENDING","8.89","627"
"426","Temp description 3","Temp justification 3",,"Express Shipping","03/01/2023","03/21/2023","PENDING","3.22","1077"
"427","Temp description 1","Temp justification 1",,"In-Person Pickup","03/05/2023","03/15/2023","APPROVED","1.12","2135"
"428","temp description 2","Temp justification 3",,"Express Shipping","03/07/2023","03/19/2023","REVIEW","27.65","839"
"429","Temp description 1","Temp justification 2","Temp rejection reason 3","White-Glove","03/06/2023","03/19/2023","REJECTED","9.9","1996"
"431","Temp description 3","Temp justification 1",,"Express Shipping","03/08/2023","03/16/2023","PENDING","5.28","1933"
"432","Temp description 3","Temp justification 2",,"In-Person Pickup","03/06/2023","03/20/2023","REVIEW","8.56","4376"
"433","Temp description 1","Temp justification 1","Temp rejection reason 1","White-Glove","03/07/2023","03/18/2023","REJECTED","7.23","4562"
"434","Temp description 1","Temp justification 2",,"Courier","03/01/2023","03/16/2023","PENDING","13.44","858"
"436","temp description 2","Temp justification 2",,"Freight","03/07/2023","03/15/2023","APPROVED","7.63","273"
"437","Temp description 1","Temp justification 1","Temp rejection reason 3","Express Shipping","03/05/2023","03/21/2023","REJECTED","25.32","4065"
